"","year","site_name","site_code","block","plot","subplot","year_trt","trt","Family","Taxon","live","local_provenance","local_lifeform","local_lifespan","functional_group","N_fixer","ps_path","max_cover"
"209249",2015,"Slieve Carran","burren.ie",1,6,"B",0,"NPK+Fence","Scrophulariaceae","RHINANTHUS MINOR",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209250",2015,"Slieve Carran","burren.ie",1,6,"B",0,"NPK+Fence","Caprifoliaceae","SUCCISA PRATENSIS",1,"NAT","HERB","BIENNIAL","FORB","0","NULL",2
"209251",2015,"Slieve Carran","burren.ie",1,6,"B",0,"NPK+Fence","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",10
"209252",2015,"Slieve Carran","burren.ie",1,6,"B",0,"NPK+Fence","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"209253",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",10
"209254",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Poaceae","AGROSTIS STOLONIFERA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209255",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",10
"209256",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"209257",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",2
"209258",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",45
"209259",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209260",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"209261",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"209262",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"209263",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"209264",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209265",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",2
"209266",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209267",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209268",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",2
"209269",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","NULL","OTHER ANIMAL DROPPINGS",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",3
"209270",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",60
"209271",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"209272",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"209273",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"209274",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209275",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Scrophulariaceae","RHINANTHUS MINOR",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209276",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"209277",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209278",2015,"Slieve Carran","burren.ie",1,7,"C",0,"P","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209279",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",20
"209280",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",10
"209281",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"209282",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",2
"209283",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"209284",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209285",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",10
"209286",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Orchidaceae","DACTYLORHIZA FUCHSII",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209287",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"209288",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"209289",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209290",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"209291",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",2
"209292",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209293",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209294",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209295",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",60
"209296",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",20
"209297",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Poaceae","POA PRATENSIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209298",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"209299",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209300",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209301",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Scrophulariaceae","RHINANTHUS MINOR",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209302",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209303",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"209304",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209305",2015,"Slieve Carran","burren.ie",1,8,"C",0,"N","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209306",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209307",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Poaceae","AGROSTIS STOLONIFERA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",10
"209308",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"209309",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Poaceae","BRIZA MEDIA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209310",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","NULL","BRYOPHYTE",1,"NULL","NULL","NULL","BRYOPHYTE","0","NULL",1
"209311",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",8
"209312",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",8
"209313",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"209314",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209315",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"209316",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"209317",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209318",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209319",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"209320",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"209321",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",3
"209322",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Juncaceae","LUZULA MULTIFLORA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"209323",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Orchidaceae","NEOTTIA OVATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209324",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",25
"209325",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209326",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209327",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Scrophulariaceae","RHINANTHUS MINOR",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209328",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Rosaceae","ROSA XANTHINA",1,"NAT","SHRUB","PERENNIAL","WOODY","0","NULL",1
"209329",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209330",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Caprifoliaceae","SUCCISA PRATENSIS",1,"NAT","HERB","BIENNIAL","FORB","0","NULL",2
"209331",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",15
"209332",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",5
"209333",2015,"Slieve Carran","burren.ie",1,9,"D",0,"K","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209334",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209335",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"209336",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Poaceae","AGROSTIS STOLONIFERA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"209337",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",20
"209338",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",4
"209339",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",2
"209340",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",8
"209341",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209342",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",40
"209343",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Orchidaceae","DACTYLORHIZA FUCHSII",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209344",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"209345",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209346",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","NULL","GROUND",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",1
"209347",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",4
"209348",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Orchidaceae","NEOTTIA OVATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209349",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","NULL","OTHER ANIMAL DROPPINGS",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",1
"209350",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",40
"209351",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",20
"209352",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209353",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209354",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Scrophulariaceae","RHINANTHUS MINOR",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209355",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Rosaceae","ROSA XANTHINA",1,"NAT","SHRUB","PERENNIAL","WOODY","0","NULL",5
"209356",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Polygonaceae","RUMEX ACETOSA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209357",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209358",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209359",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209360",2015,"Slieve Carran","burren.ie",1,10,"D",0,"NPK","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209361",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",2
"209362",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"209363",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Poaceae","BRIZA MEDIA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209364",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","NULL","BRYOPHYTE",1,"NULL","NULL","NULL","BRYOPHYTE","0","NULL",1
"209365",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",3
"209366",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",5
"209367",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",15
"209368",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"209369",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Scrophulariaceae","EUPHRASIA SP.",1,"NAT","HERB","PERENNIAL","FORB","NULL","NULL",1
"209370",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"209371",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"209372",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","NULL","GROUND",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",1
"209373",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209374",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209375",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209376",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209377",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209378",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","NULL","OTHER LITTER",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",80
"209379",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Plantaginaceae","PLANTAGO LANCEOLATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",10
"209380",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Rosaceae","POTENTILLA ERECTA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",5
"209381",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Dennstaedtiaceae","PTERIDIUM AQUILINUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209382",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Ranunculaceae","RANUNCULUS ACRIS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",2
"209383",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Scrophulariaceae","RHINANTHUS MINOR",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209384",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Fabaceae","TRIFOLIUM PRATENSE",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",35
"209385",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Fabaceae","TRIFOLIUM REPENS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209386",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Fabaceae","VICIA CRACCA",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209387",2015,"Slieve Carran","burren.ie",2,11,"A",0,"K","Violaceae","VIOLA RIVINIANA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209388",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Compositae","ACHILLEA MILLEFOLIUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209389",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Poaceae","AGROSTIS CAPILLARIS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",5
"209390",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Lamiaceae","AJUGA REPTANS",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209391",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Poaceae","ANTHOXANTHUM ODORATUM",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",10
"209392",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","NULL","BRYOPHYTE",1,"NULL","NULL","NULL","BRYOPHYTE","0","NULL",1
"209393",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Cyperaceae","CAREX FLACCA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",1
"209394",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Cyperaceae","CAREX PANICEA",1,"NAT","HERB","PERENNIAL","GRAMINOID","0","NULL",15
"209395",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Compositae","CENTAUREA NIGRA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",15
"209396",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Caryophyllaceae","CERASTIUM FONTANUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209397",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Poaceae","DACTYLIS GLOMERATA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",15
"209398",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Poaceae","FESTUCA RUBRA",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",3
"209399",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Rubiaceae","GALIUM VERUM",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",3
"209400",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","NULL","GROUND",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",1
"209401",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Poaceae","HELICTOTRICHON PUBESCENS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",1
"209402",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Poaceae","HOLCUS LANATUS",1,"NAT","GRASS","PERENNIAL","GRASS","0","C3",2
"209403",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Compositae","HYPOCHAERIS RADICATA",1,"NAT","HERB","PERENNIAL","FORB","0","NULL",1
"209404",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Fabaceae","LATHYRUS LINIFOLIUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209405",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Fabaceae","LATHYRUS PRATENSIS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209406",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","Fabaceae","LOTUS CORNICULATUS",1,"NAT","HERB","PERENNIAL","LEGUME","1","NULL",1
"209407",2015,"Slieve Carran","burren.ie",2,12,"C",0,"NK","NULL","OTHER ANIMAL DROPPINGS",0,"NULL","NULL","NULL","NON-LIVE","0","NULL",1
